4305,1/1/2006 12:40,Supervisor,guat,soil,st3,4,mm,Soil,SoilNCDual,60,,0,,0,,0,5.0797,0.9335,< LOD,0.0291,13.3405,0.0103,0.0088,0.0027,< LOD,0.009,0.0355,0.0033,1.6847,0.0124,< LOD,0.0013,< LOD,0.0005,< LOD,0.0007,< LOD,0.0006,0.0091,0.0012,< LOD,0.0011,< LOD,0.0003,< LOD,0.0003,0.0012,0.0004,< LOD,0.0013,< LOD,0.0013,< LOD,0.0003,0.0039,0.0018,< LOD,0.0016,< LOD,0.0061,< LOD,0.0055,0.0095,0.0036,< LOD,0.0017,< LOD,0.0075,< LOD,0.0005,< LOD,0.0025,< LOD,0.006,Passed
4306,1/1/2006 12:44,Supervisor,guat,soil,pt4,1,mm,Soil,SoilNCDual,60,,0,,0,,0,4.3699,0.9183,0.5252,0.0404,14.4534,0.0184,0.0088,0.0028,0.0133,0.0093,0.0895,0.0043,1.7454,0.0126,< LOD,0.0018,0.0009,0.0005,< LOD,0.0008,< LOD,0.0008,0.1696,0.0049,< LOD,0.0028,< LOD,0.0003,< LOD,0.0003,0.0018,0.0004,0.0015,0.0012,< LOD,0.0011,< LOD,0.0004,0.0017,0.0015,0.0053,0.0015,< LOD,0.0051,< LOD,0.0046,0.0058,0.003,< LOD,0.0019,< LOD,0.0072,< LOD,0.0005,< LOD,0.0024,< LOD,0.0053,Passed
4307,1/1/2006 12:47,Supervisor,guat,soil,st5,1,mm,Soil,SoilNCDual,60,,0,,0,,0,3.5617,1.5993,5.2995,0.0772,9.7807,0.0312,0.1786,0.0089,0.7557,0.0225,0.2769,0.0063,24.092,0.0525,0.0106,0.005,0.0023,0.0013,< LOD,0.0019,0.0129,0.0026,0.4026,0.0108,< LOD,0.0004,0.0017,0.0008,0.0047,0.001,0.006,0.0009,< LOD,0.0003,< LOD,0.0003,0.0018,0.0011,0.0025,0.0004,0.0012,0.0004,< LOD,0.0005,< LOD,0.0016,< LOD,0.0011,< LOD,0.006,< LOD,0.0249,< LOD,0.0011,< LOD,0.0006,< LOD,0.0015,Passed
4308,1/1/2006 12:49,Supervisor,guat,soil,st6,1,mm,Soil,SoilNCDual,60,,0,,0,,0,4.2963,1.4832,3.7902,0.0846,9.4697,0.0383,0.1521,0.0078,0.3085,0.0164,0.1465,0.0048,20.4059,0.047,0.0312,0.004,0.0034,0.001,< LOD,0.0014,0.0201,0.002,0.6893,0.0135,< LOD,0.0007,0.0017,0.0008,0.0021,0.0008,0.0028,0.0007,< LOD,0.0003,< LOD,0.0003,0.0028,0.0009,0.0039,0.0006,0.0038,0.0006,< LOD,0.001,< LOD,0.0024,< LOD,0.0015,< LOD,0.0057,< LOD,0.0253,< LOD,0.0008,< LOD,0.0007,< LOD,0.0017,Passed
4309,1/1/2006 12:51,Supervisor,guat,soil,st7,1,mm,Soil,SoilNCDual,60,,0,,0,,0,2.0688,1.8793,6.9502,0.1046,5.8745,0.0411,0.2702,0.0107,0.5037,0.0209,0.1713,0.0045,35.7691,0.0669,0.0156,0.0055,< LOD,0.0013,< LOD,0.0018,0.025,0.0029,0.5992,0.0149,< LOD,0.0005,0.002,0.001,0.0032,0.0009,0.0038,0.0008,< LOD,0.0003,< LOD,0.0003,0.003,0.001,0.0037,0.0005,0.0018,0.0005,0,0,< LOD,0.0021,< LOD,0.0015,< LOD,0.0068,< LOD,0.0301,< LOD,0.0009,< LOD,0.0006,0.0021,0.0015,Passed
4310,1/1/2006 12:53,Supervisor,guat,soil,st8,1,mm,Soil,SoilNCDual,60,,0,,0,,0,2.9938,1.6247,5.1657,0.0808,8.9143,0.0375,0.2164,0.0093,0.5446,0.02,0.2886,0.006,26.3234,0.0549,< LOD,0.0042,0.0015,0.0011,< LOD,0.0016,0.0147,0.0024,0.2895,0.0094,< LOD,0.0004,0.0017,0.0008,0.0033,0.0009,0.005,0.0008,< LOD,0.0003,< LOD,0.0003,0.0019,0.0009,0.0038,0.0005,0.0011,0.0005,< LOD,0.0005,< LOD,0.0021,< LOD,0.0015,< LOD,0.0064,< LOD,0.0279,< LOD,0.0009,< LOD,0.0006,< LOD,0.0015,Passed
4311,1/1/2006 12:55,Supervisor,guat,soil,st9,1,mm,Soil,SoilNCDual,60,,0,,0,,0,3.8954,1.3494,1.7565,0.0544,10.5558,0.0276,0.1091,0.0064,0.2311,0.0146,0.1376,0.0048,13.3371,0.0368,< LOD,0.0027,< LOD,0.0008,< LOD,0.0011,< LOD,0.0013,0.1086,0.0049,< LOD,0.0006,< LOD,0.0005,0.0008,0.0005,0.0032,0.0006,< LOD,0.0005,< LOD,0.0005,< LOD,0.0007,0.0027,0.0007,0.0012,0.0007,< LOD,0.002,< LOD,0.0031,< LOD,0.002,< LOD,0.0045,0.0214,0.019,< LOD,0.0006,< LOD,0.0009,< LOD,0.0024,Passed
4312,1/1/2006 12:57,Supervisor,guat,soil,st10,1,mm,Soil,SoilNCDual,60,,0,,0,,0,3.6647,1.2407,1.5782,0.0926,11.5618,0.0463,0.0706,0.0056,0.1692,0.0135,0.1348,0.0052,10.0817,0.0321,0.0924,0.0039,0.0076,0.0009,< LOD,0.0013,0.0844,0.0022,1.3863,0.0166,< LOD,0.0012,0.0053,0.001,0.0038,0.0008,0.0051,0.0008,0.0008,0.0004,< LOD,0.0004,0.0033,0.0009,0.0023,0.0006,0.0105,0.0007,< LOD,0.0017,< LOD,0.0022,0.0016,0.0013,< LOD,0.0052,< LOD,0.021,< LOD,0.0008,< LOD,0.0007,< LOD,0.0018,Passed
4313,1/1/2006 12:08,Supervisor,control plant,,,,,Soil,SoilNCDual,60,,0,,0,,0,1.9474,0.7907,5.7028,0.0647,24.1954,0.0145,0.1758,0.0073,0.6705,0.0164,5.1702,0.0276,1.1671,0.0115,< LOD,0.003,< LOD,0.0007,< LOD,0.0015,0.4968,0.0041,0.0739,0.0035,< LOD,0.0001,0.0022,0.0008,0.0043,0.0008,0.0072,0.0008,< LOD,0.0003,< LOD,0.0002,0.0192,0.0011,0.0011,0.0003,< LOD,0.0003,< LOD,0.0012,< LOD,0.0011,< LOD,0.0008,< LOD,0.0059,< LOD,0.0193,< LOD,0.0015,< LOD,0.0005,0.0017,0.0011,Passed
4314,1/1/2006 12:14,Supervisor,control plant,,,,,Soil,SoilNCDual,60,,0,,0,,0,1.3554,0.4948,3.632,0.1241,29.0455,0.0962,0.0099,0.0035,0.0627,0.0068,3.4468,0.0225,0.527,0.0075,0.111,0.0037,0.0055,0.0004,0.0064,0.0009,0.0803,0.0019,1.3666,0.0139,0.0019,0.0013,0.0044,0.0009,0.0176,0.0011,0.0679,0.0018,0.0077,0.0011,< LOD,0.0004,0.0162,0.0008,0.0145,0.0007,0.0233,0.0008,< LOD,0.0023,< LOD,0.0023,< LOD,0.0015,0.013,0.0055,0.0812,0.0207,< LOD,0.001,< LOD,0.0008,0.0882,0.0028,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,
4315,1/1/2006 12:20,Supervisor,control soil,,,,,Soil,SoilNCDual,6,,0,,0,,0,1.6766,0.036,< LOD,0.0027,0.0079,0.0026,0.0342,0.0044,0.1708,0.0095,0.0078,0.0024,< LOD,0.0008,0.0417,0.0043,0.0132,0.0014,0.0242,0.0016,< LOD,0.0052,< LOD,0.0047,< LOD,0.0027,0.0368,0.019,0.3218,0.0912,< LOD,0.0033,< LOD,0.0018,0.103,0.0069,Passed,,,,,,,,,,,,,,,,,,,,,,
4316,1/1/2006 12:21,Supervisor,control soil,,,,,Soil,SoilNCDual,4,,0,,0,,0,1.7888,0.0457,0.0051,0.0037,0.0068,0.003,0.0415,0.006,0.1768,0.0119,0.0048,0.003,0.0011,0.001,0.0466,0.0054,0.0162,0.0018,0.0273,0.0021,< LOD,0.0067,< LOD,0.0062,0.0041,0.0036,0.0329,0.0244,0.1624,0.119,< LOD,0.0041,< LOD,0.0022,0.1207,0.0091,Passed,,,,,,,,,,,,,,,,,,,,,,
4317,1/1/2006 12:21,Supervisor,control soil,,,,,Soil,SoilNCDual,2,,0,,0,,0,1.7823,0.0643,< LOD,0.0046,< LOD,0.0039,0.0319,0.0074,0.186,0.017,< LOD,0.0041,< LOD,0.0013,0.0504,0.0076,0.0159,0.0024,0.0257,0.0028,< LOD,0.0084,< LOD,0.0078,0.0075,0.0043,0.0703,0.0322,0.2597,0.1602,< LOD,0.0057,< LOD,0.003,0.121,0.0121,Passed,,,,,,,,,,,,,,,,,,,,,,
4318,1/1/2006 12:22,Supervisor,control soil,,,,,Soil,SoilNCDual,8,,0,,0,,0,1.8194,0.0326,< LOD,0.0024,0.0047,0.0021,0.0405,0.0041,0.1841,0.0085,0.0069,0.0021,< LOD,0.0007,0.046,0.0038,0.0153,0.0013,0.0245,0.0014,< LOD,0.0045,< LOD,0.004,< LOD,0.0024,0.0222,0.0169,0.3197,0.0825,< LOD,0.0028,< LOD,0.0015,0.1143,0.0062,Passed,,,,,,,,,,,,,,,,,,,,,,
4319,1/1/2006 12:22,Supervisor,control soil,,,,,Soil,SoilNCDual,1,,0,,0,,0,1.8637,0.0931,< LOD,0.007,< LOD,0.0059,0.0366,0.0113,0.1878,0.0242,0.0093,0.0059,< LOD,0.0019,0.0531,0.0109,0.0176,0.0034,0.0293,0.0041,< LOD,0.0122,< LOD,0.0111,< LOD,0.0063,0.0564,0.0508,0.3499,0.2435,< LOD,0.0067,< LOD,0.0032,0.1145,0.0169,Passed,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
4320,1/1/2006 12:01,Supervisor,control soil,,,,,Soil,SoilNCDual,47,,0,,0,,0,0.7774,0.431,4.9372,0.1932,32.6616,0.1478,0.0154,0.0052,0.0712,0.0078,4.1887,0.0337,0.6081,0.0105,0.1315,0.0055,0.0032,0.0004,0.006,0.0011,0.1092,0.0029,1.6978,0.0156,< LOD,0.0012,0.0055,0.0011,0.0206,0.0012,0.0721,0.0017,0.0083,0.001,< LOD,0.0003,0.0163,0.0007,0.0151,0.0006,0.0248,0.0007,0.0028,0.0021,< LOD,0.0021,< LOD,0.0014,0.0202,0.0057,0.1323,0.0197,< LOD,0.001,< LOD,0.0008,0.0893,0.0025,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,
4321,1/1/2006 12:03,Supervisor,guat,p,t11,b1,soil,Soil,SoilNCDual,8,,0,,0,,0,0.3293,0.0135,< LOD,0.0087,< LOD,0.001,< LOD,0.0007,0.0027,0.0012,< LOD,0.0022,< LOD,0.0017,< LOD,0.0009,< LOD,0.0027,0.0247,0.0041,< LOD,0.0119,< LOD,0.0112,< LOD,0.007,< LOD,0.0046,< LOD,0.0208,< LOD,0.0009,< LOD,0.0039,< LOD,0.0099,Passed,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
4322,1/1/2006 12:03,Supervisor,guat,p,t11,b1,soil,Soil,SoilNCDual,60,,0,,0,,0,4.6757,0.8822,< LOD,0.0381,14.4307,0.0193,< LOD,0.0021,< LOD,0.0087,0.0732,0.004,0.3985,0.0063,< LOD,0.0018,< LOD,0.0005,< LOD,0.0008,0.0109,0.0009,0.2794,0.0061,< LOD,0.0041,0.0004,0.0004,< LOD,0.0004,0.0016,0.0004,< LOD,0.0014,< LOD,0.0012,0.0005,0.0004,< LOD,0.0015,0.0251,0.0022,< LOD,0.007,< LOD,0.0064,0.0086,0.0039,< LOD,0.0023,0.0123,0.0094,< LOD,0.0005,< LOD,0.0023,< LOD,0.0058,Passed
4323,1/1/2006 12:08,Supervisor,guat,p,t12,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.1083,0.8213,0.717,0.0646,15.607,0.0369,0.0088,0.0026,< LOD,0.0085,0.0658,0.004,0.9923,0.0097,0.0522,0.0027,0.0037,0.0006,< LOD,0.0009,0.0459,0.0014,1.1174,0.0125,< LOD,0.0027,0.0026,0.0007,0.0012,0.0005,0.0036,0.0006,0.0008,0.0007,< LOD,0.0006,0.0018,0.0005,0.0016,0.0008,0.0272,0.0012,< LOD,0.0034,< LOD,0.0033,< LOD,0.0019,0.0039,0.0035,0.0259,0.0139,< LOD,0.0006,< LOD,0.001,0.0051,0.0027,Passed
4324,1/1/2006 12:12,Supervisor,guat,s,t13,b1,soil,Soil,SoilNCDual,60,,0,,0,,0,2.9935,0.9065,2.1999,0.0787,17.4576,0.0471,0.0332,0.0041,0.1316,0.0112,0.1073,0.0052,3.4389,0.0179,0.0924,0.0034,0.0087,0.0007,0.0026,0.0011,0.018,0.0014,1.0047,0.0124,< LOD,0.0018,0.0023,0.0007,0.0021,0.0006,0.0045,0.0007,0.001,0.0006,< LOD,0.0005,0.0015,0.0006,0.0017,0.0007,0.0173,0.0009,< LOD,0.0026,< LOD,0.0028,< LOD,0.0017,< LOD,0.0038,< LOD,0.0152,< LOD,0.0008,< LOD,0.001,0.0033,0.0024,Passed
4325,1/1/2006 12:15,Supervisor,guat,s,t14,b1,soil,Soil,SoilNCDual,60,,0,,0,,0,6.1519,1.156,1.1259,0.0417,11.8052,0.0161,0.0789,0.0052,0.2201,0.0137,0.0911,0.0042,8.0325,0.0277,< LOD,0.0021,< LOD,0.0006,< LOD,0.0009,0.0107,0.0012,0.0751,0.0037,< LOD,0.0008,0.0008,0.0005,0.0014,0.0006,0.0029,0.0006,< LOD,0.0007,< LOD,0.0007,0.001,0.0005,0.0038,0.001,0.001,0.001,< LOD,0.0029,< LOD,0.0034,0.0034,0.0022,< LOD,0.003,0.0147,0.0118,< LOD,0.0007,< LOD,0.0014,< LOD,0.0033,Passed
4326,1/1/2006 12:17,Supervisor,guat,s,t15,b1,soil,Soil,SoilNCDual,60,,0,,0,,0,5.368,1.5309,2.7171,0.0623,8.6421,0.0298,0.1578,0.0077,0.2769,0.0163,0.1258,0.0045,19.7765,0.0458,< LOD,0.003,< LOD,0.0009,< LOD,0.0012,< LOD,0.0015,0.0761,0.0045,< LOD,0.0004,0.0008,0.0006,< LOD,0.0006,0.0018,0.0006,< LOD,0.0004,< LOD,0.0004,0.0013,0.0007,0.0065,0.0007,0.0008,0.0007,< LOD,0.0013,< LOD,0.0029,< LOD,0.0018,< LOD,0.0042,< LOD,0.0178,< LOD,0.0006,< LOD,0.0008,< LOD,0.0022,Passed
4327,1/1/2006 12:20,Supervisor,guat,s,t16,b1,soil,Soil,SoilNCDual,60,,0,,0,,0,3.6649,0.878,0.8975,0.0729,17.2014,0.0475,0.0054,0.0028,< LOD,0.0089,0.0575,0.0044,0.8223,0.0089,0.0881,0.0031,0.0053,0.0007,< LOD,0.001,0.1432,0.0021,1.1033,0.0124,< LOD,0.0015,0.0023,0.0007,0.0015,0.0006,0.0035,0.0006,0.001,0.0005,< LOD,0.0004,0.003,0.0007,0.0016,0.0006,0.0369,0.001,< LOD,0.0027,< LOD,0.0026,< LOD,0.0016,< LOD,0.0052,0.0231,0.0222,< LOD,0.0008,< LOD,0.0007,0.0058,0.0019,Passed
4328,1/1/2006 12:22,Supervisor,guat,s,t17,b1,soil,Soil,SoilNCDual,60,,0,,0,,0,2.7618,0.8866,1.7888,0.0738,18.5309,0.0569,0.0437,0.0046,0.3548,0.0142,0.229,0.0068,4.2684,0.0202,0.1853,0.0045,0.0103,0.0009,< LOD,0.0013,0.1041,0.0023,1.1469,0.0137,< LOD,0.0011,0.0017,0.0008,0.0031,0.0008,0.0036,0.0007,0.0011,0.0005,< LOD,0.0004,0.0015,0.0008,0.0019,0.0006,0.0365,0.0009,< LOD,0.0019,< LOD,0.002,< LOD,0.0012,< LOD,0.0048,< LOD,0.019,< LOD,0.0011,< LOD,0.0008,< LOD,0.0019,Passed
4329,1/1/2006 12:24,Supervisor,guat,s,t18,b1,soil,Soil,SoilNCDual,60,,0,,0,,0,3.607,1.08,2.2583,0.0769,14.9242,0.0395,0.055,0.0049,0.2922,0.0145,0.1514,0.0057,6.323,0.0249,0.0812,0.0039,0.0059,0.0009,< LOD,0.0014,0.0558,0.0021,1.0482,0.0135,< LOD,0.0013,0.0023,0.0008,0.0031,0.0007,0.0041,0.0008,< LOD,0.0005,< LOD,0.0005,0.0019,0.0008,0.003,0.0006,0.0061,0.0007,< LOD,0.0019,< LOD,0.0021,< LOD,0.0013,< LOD,0.0041,0.0235,0.0158,< LOD,0.0011,< LOD,0.001,0.0029,0.0022,Passed
4330,1/1/2006 12:27,Supervisor,guat,s,t19,b1,soil,Soil,SoilNCDual,60,,0,,0,,0,3.5468,0.8361,0.7376,0.0428,15.6994,0.0237,0.0035,0.0024,0.0192,0.0091,0.0683,0.0041,0.7378,0.0084,0.0238,0.0023,0.0026,0.0006,< LOD,0.0009,0.0216,0.0011,0.5056,0.0083,< LOD,0.0028,< LOD,0.0005,0.001,0.0005,0.0018,0.0005,0.0012,0.0008,< LOD,0.0007,0.0012,0.0005,0.0017,0.001,0.023,0.0015,< LOD,0.0045,< LOD,0.0042,< LOD,0.0027,< LOD,0.0032,< LOD,0.0128,< LOD,0.0006,< LOD,0.0015,< LOD,0.0035,Passed
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4331,1/1/2006 12:03,Supervisor,guat,p,t1,b1,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,0.3147,0.2695,< LOD,0.0242,1.3975,0.0341,0.0392,0.0042,0.3061,0.0048,0.6294,0.0205,0.6605,0.0032,3.571,0.0783,< LOD,0.0002,< LOD,0,0.0002,0.0002,0.0036,0.0012,0.0472,0.0023,< LOD,0.0001,0.0049,0.0004,0.0019,0.0004,< LOD,0.0004,< LOD,0.0001,0.0007,0.0004,< LOD,0.0006,< LOD,0.0005,< LOD,0.0001,< LOD,0.0008,< LOD,0.0223,< LOD,0.0001,< LOD,0.0012,Passed,,,,,,
4332,1/1/2006 12:06,Supervisor,guat,p,t1,b2,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.288,0.0428,0.0264,4.8561,0.0614,0.0269,0.0044,0.3743,0.0051,0.2297,0.0153,0.7022,0.0045,5.6175,0.0755,< LOD,0.0002,< LOD,0,< LOD,0.0002,0.0044,0.0013,0.0377,0.0016,< LOD,0.0001,0.006,0.0004,0.0017,0.0003,< LOD,0.0003,< LOD,0.0001,0.0014,0.0003,0.0009,0.0004,0.0007,0.0004,< LOD,0.0001,< LOD,0.0011,< LOD,0.0184,< LOD,0.0001,0.0014,0.0009,Passed,,,,,,
4333,1/1/2006 12:13,Supervisor,guat,olabtcal,t1,b2,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2927,0.087,0.0338,0.0492,0.0176,0.2076,0.0075,0.2592,0.0048,0.0358,0.0147,1.5216,0.0067,0.3658,0.0119,0.0004,0.0003,< LOD,0,< LOD,0.0003,0.1283,0.0016,0.0114,0.0007,0.0007,0.0002,0.0011,0.0001,0.0019,0.0001,< LOD,0.0001,< LOD,0.0002,0.0004,0.0002,0.0066,0.0002,0.001,0.0002,< LOD,0.0003,< LOD,0.0022,< LOD,0.0077,< LOD,0.0002,< LOD,0.0004,Passed,,,,,,
4334,1/1/2006 12:16,Supervisor,guat,p,t1,b3,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,0.3327,0.2979,0.032,0.028,1.258,0.0338,0.0901,0.0058,0.2615,0.0045,0.2289,0.0161,1.0428,0.0054,7.0179,0.0917,< LOD,0.0002,< LOD,0,< LOD,0.0002,0.0095,0.0016,0.0397,0.0018,< LOD,0.0001,0.0071,0.0004,0.0016,0.0003,< LOD,0.0003,< LOD,0.0001,0.0005,0.0003,0.0007,0.0005,< LOD,0.0004,< LOD,0.0001,< LOD,0.0011,< LOD,0.0206,< LOD,0.0001,< LOD,0.001,Passed,,,,,,
4335,1/1/2006 12:20,Supervisor,guat,p,t1,b3,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,0.4964,0.3235,0.0586,0.0305,2.2638,0.0443,0.0881,0.0061,0.335,0.0051,0.3025,0.0174,1.3704,0.0063,7.7476,0.0902,0.0005,0.0002,< LOD,0,< LOD,0.0002,0.0122,0.0016,0.0384,0.0017,< LOD,0.0001,0.0057,0.0004,0.0021,0.0003,< LOD,0.0003,< LOD,0.0001,0.0006,0.0003,0.001,0.0004,0.0004,0.0004,< LOD,0.0001,< LOD,0.0011,< LOD,0.0185,< LOD,0.0001,< LOD,0.0009,Passed,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Ca,Ca Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,,,,,,,,,,,,,,,,,,,,,
4336,1/1/2006 12:22,Supervisor,guat,p,t1,b3,leaf,PlantsF1,PlantsF1,1,,0,,0,,0,2.9765,0.237,0.0045,0.0036,0.0548,0.008,< LOD,0.0006,0.0076,0.0015,0.0022,0.0011,< LOD,0.0013,< LOD,0.0006,< LOD,0.0013,< LOD,0.0018,< LOD,0.0016,< LOD,0.0011,< LOD,0.0086,< LOD,0.0811,< LOD,0.001,< LOD,0.0037,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Cl,Cl Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Br,Br Err,Rb,Rb Err,Sr,Sr Err,Mo,Mo Err,Cd,Cd Err,Ba,Ba Err,Hg,Hg Err,Pb,Pb Err,Cal Check,,,,,,
4337,1/1/2006 12:23,Supervisor,guat,p,t1,b1,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.3123,0.1019,0.0314,3.7185,0.0556,0.0677,0.0056,0.5123,0.0063,1.2797,0.0275,1.3175,0.0045,2.6169,0.0405,0.0003,0.0002,< LOD,0,< LOD,0.0002,0.0036,0.0008,0.0559,0.0015,0.0002,0.0001,0.0072,0.0003,0.0011,0.0002,< LOD,0.0002,< LOD,0.0001,0.0009,0.0002,< LOD,0.0003,< LOD,0.0003,< LOD,0.0002,< LOD,0.0016,< LOD,0.0149,< LOD,0.0002,< LOD,0.0006,Passed,,,,,,
4338,1/1/2006 12:25,Supervisor,guat,p,t1,b2,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.3194,0.0499,0.0308,6.4393,0.0721,0.0526,0.0053,0.6668,0.0069,0.3195,0.0181,1.2845,0.0061,3.1734,0.0457,0.0003,0.0003,< LOD,0,< LOD,0.0002,0.0033,0.0009,0.0152,0.0009,< LOD,0.0001,0.0019,0.0002,0.0014,0.0002,< LOD,0.0002,< LOD,0.0001,0.0011,0.0003,0.0007,0.0003,0.0004,0.0003,< LOD,0.0002,< LOD,0.0014,< LOD,0.0131,< LOD,0.0002,< LOD,0.0007,Passed,,,,,,
4339,1/1/2006 12:27,Supervisor,guat,p,t1,b3,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,0.3376,0.3303,< LOD,0.0307,1.8471,0.0409,0.132,0.0068,0.3412,0.0052,0.2857,0.0176,1.3985,0.0064,7.7316,0.088,< LOD,0.0003,< LOD,0,< LOD,0.0002,0.0114,0.0015,0.0341,0.0015,< LOD,0.0001,0.0059,0.0003,0.0023,0.0003,< LOD,0.0003,< LOD,0.0001,0.0008,0.0003,0.0015,0.0004,0.0007,0.0004,< LOD,0.0001,< LOD,0.0011,< LOD,0.0183,< LOD,0.0001,< LOD,0.0009,Passed,,,,,,
4340,1/1/2006 12:30,Supervisor,guat,p,t1,b4,leaf,PlantsF1,PlantsF1,60,,0,,0,,0,< LOD,0.2806,0.1657,0.0323,11.636,0.0961,0.0325,0.0048,0.4134,0.0055,0.1884,0.015,1.0986,0.0061,2.399,0.0333,0.0003,0.0002,< LOD,0,0.0002,0.0002,0.0031,0.0008,0.0173,0.0008,< LOD,0.0001,0.0028,0.0002,0.0013,0.0002,< LOD,0.0002,< LOD,0.0001,0.0008,0.0002,0.0005,0.0003,< LOD,0.0003,< LOD,0.0002,< LOD,0.0019,< LOD,0.012,< LOD,0.0002,< LOD,0.0006,Passed,,,,,,
