Position,Bin_Number,Outlier,File #,DateTime,Operator,Name,ID,Field1,Field2,test,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,K,K Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Zr,Zr Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Cal Check
9,T5R3,0,4818,1/30/2006 18:27,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0022,0.7541,2.2576,0.1034,20.5445,0.0653,0.0063,0.0029,0.1424,0.01,0.7481,0.0106,0.6325,0.0078,0.015,0.0025,< LOD,0.0005,< LOD,0.0009,0.0056,0.0011,0.677,0.0097,< LOD,0.001,0.0011,0.0006,0.0006,0.0005,0.0018,0.0005,0.0005,0.0004,0.0004,0.0003,0.0073,0.0008,0.0292,0.0009,0.0099,0.0007,< LOD,0.0025,< LOD,0.0024,< LOD,0.0016,< LOD,0.0054,0.0528,0.0235,< LOD,0.0008,< LOD,0.0007,< LOD,0.0016,Passed
1,T5R2,0,4819,1/30/2006 18:31,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.4139,0.5897,3.9288,0.1226,26.3905,0.0855,0.009,0.0033,0.0959,0.0079,1.8712,0.0165,0.8115,0.0087,0.0328,0.0029,0.0012,0.0004,< LOD,0.0008,0.0122,0.0013,0.6435,0.0095,< LOD,0.0011,< LOD,0.0006,0.0005,0.0004,0.0012,0.0004,< LOD,0.0004,< LOD,0.0004,0.0076,0.0006,0.0304,0.0009,0.0091,0.0007,< LOD,0.0026,< LOD,0.0025,< LOD,0.0017,< LOD,0.0047,0.0673,0.0186,< LOD,0.0008,< LOD,0.0007,< LOD,0.0017,Passed
1,T5R2,0,4820,1/30/2006 18:32,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1372,0.6697,3.7972,0.1152,23.7825,0.0738,0.0062,0.003,0.0858,0.0083,1.3679,0.0141,0.9902,0.0095,< LOD,0.0025,< LOD,0.0005,< LOD,0.0008,0.0128,0.0012,0.7462,0.0103,< LOD,0.001,0.0008,0.0006,0.0008,0.0005,0.0023,0.0005,0.0006,0.0004,< LOD,0.0003,0.0073,0.0007,0.0477,0.001,0.0087,0.0007,< LOD,0.0025,< LOD,0.0024,< LOD,0.0017,< LOD,0.0053,0.1119,0.0221,< LOD,0.0008,< LOD,0.0007,< LOD,0.0016,Passed
2,T5R2,0,4821,1/30/2006 18:33,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8422,0.6249,3.8665,0.1139,24.334,0.0757,0.0195,0.0034,0.1103,0.0086,0.9622,0.0121,1.1151,0.0101,0.0203,0.003,< LOD,0.0005,< LOD,0.0008,0.0155,0.0012,1.1808,0.013,< LOD,0.0011,0.0012,0.0007,0.0011,0.0005,0.0025,0.0005,0.0004,0.0003,< LOD,0.0003,0.0096,0.0007,0.0431,0.0009,0.0135,0.0007,< LOD,0.0023,< LOD,0.0023,0.0021,0.0015,0.0062,0.006,0.1264,0.0251,< LOD,0.0009,< LOD,0.0006,0.0015,0.0014,Passed
2,T5R2,0,4822,1/30/2006 18:35,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.3739,0.6987,2.8542,0.0971,21.5324,0.0625,0.0125,0.0031,0.1082,0.0094,0.7422,0.0105,0.8252,0.0088,0.0042,0.0024,< LOD,0.0005,0.0012,0.0009,0.0046,0.001,1.003,0.0118,< LOD,0.0013,< LOD,0.0006,0.0005,0.0005,0.0023,0.0005,< LOD,0.0004,< LOD,0.0004,0.0078,0.0007,0.041,0.001,0.0139,0.0008,< LOD,0.0026,< LOD,0.0025,< LOD,0.0016,< LOD,0.0053,0.0561,0.0227,< LOD,0.0008,< LOD,0.0007,0.0021,0.0017,Passed
3,T5R2,0,4823,1/30/2006 18:37,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.2561,0.699,2.9847,0.0858,20.7707,0.0518,0.0107,0.0031,< LOD,0.0083,0.8213,0.011,0.3565,0.0062,0.1548,0.0036,0.0083,0.0006,0.0009,0.0009,0.0208,0.0012,2.6592,0.0192,< LOD,0.0022,0.0017,0.0008,0.0019,0.0006,0.0074,0.0008,0.002,0.0005,< LOD,0.0004,0.0104,0.0008,0.0172,0.0008,0.0734,0.0013,< LOD,0.0026,< LOD,0.0026,0.0034,0.0016,< LOD,0.0051,0.0257,0.022,< LOD,0.0009,< LOD,0.0008,0.0042,0.0019,Passed
3,T5R2,0,4824,1/30/2006 18:38,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.4486,0.7113,2.6943,0.083,20.0167,0.0495,0.0109,0.003,< LOD,0.0082,0.7778,0.0107,0.3361,0.006,0.1125,0.0034,0.0036,0.0006,< LOD,0.0009,0.0202,0.0012,2.9581,0.0203,< LOD,0.0024,0.0017,0.0008,0.0025,0.0007,0.0091,0.0009,0.0018,0.0005,< LOD,0.0004,0.0127,0.0008,0.0191,0.0008,0.0818,0.0013,0.0031,0.0027,< LOD,0.0027,< LOD,0.0016,< LOD,0.0055,0.068,0.0235,< LOD,0.0009,< LOD,0.0008,0.0048,0.0019,Passed
4,T5R2,0,4825,1/30/2006 18:39,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8539,0.6683,3.4504,0.1034,23.6837,0.0688,0.0169,0.0035,0.0213,0.0079,1.3682,0.0142,0.4613,0.0069,0.1525,0.0038,0.0057,0.0005,0.0017,0.0009,0.0298,0.0014,1.7215,0.0155,< LOD,0.0016,< LOD,0.0006,0.0014,0.0005,0.0049,0.0007,0.0013,0.0004,< LOD,0.0004,0.0113,0.0008,0.0178,0.0008,0.0422,0.001,< LOD,0.0025,< LOD,0.0024,< LOD,0.0016,< LOD,0.0054,0.0753,0.022,< LOD,0.0008,< LOD,0.0007,< LOD,0.0017,Passed
4,T5R2,0,4826,1/30/2006 18:41,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.3444,0.6981,3.8306,0.0919,22.7317,0.0562,0.0183,0.0035,0.0682,0.0092,1.1485,0.013,0.4155,0.0067,0.0773,0.0034,< LOD,0.0005,< LOD,0.001,0.0176,0.0014,2.1178,0.0172,< LOD,0.0015,0.0013,0.0007,0.0017,0.0006,0.0062,0.0007,0.0005,0.0004,< LOD,0.0003,0.0163,0.0009,0.0171,0.0007,0.0422,0.0009,< LOD,0.0023,< LOD,0.0023,< LOD,0.0015,< LOD,0.0057,0.0903,0.0243,< LOD,0.0009,< LOD,0.0007,0.0031,0.0015,Passed
,,1,4827,1/30/2006 18:42,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,50,,0,,0,,0,2.2417,0.8858,4.1696,0.1377,20.3725,0.0654,0.0052,0.0038,2.9859,0.0368,1.7436,0.0192,0.6378,0.0099,< LOD,0.0031,< LOD,0.0006,< LOD,0.001,0.008,0.0013,0.91,0.0117,< LOD,0.0011,0.0007,0.0006,0.0011,0.0005,0.002,0.0005,< LOD,0.0004,< LOD,0.0003,0.0109,0.0008,0.0252,0.0008,0.0085,0.0006,< LOD,0.0024,< LOD,0.0023,0.0021,0.0016,< LOD,0.0054,0.1544,0.024,< LOD,0.0008,< LOD,0.0007,< LOD,0.0015,Passed
5,T5R2,0,4828,1/30/2006 18:46,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,< LOD,0.2981,9.3533,0.1517,31.5458,0.0854,0.0119,0.0039,1.6657,0.0176,1.7611,0.0167,0.8594,0.0088,0.0688,0.0035,0.0009,0.0003,< LOD,0.0008,0.0187,0.0015,1.5095,0.0149,< LOD,0.0008,< LOD,0.0007,0.0014,0.0005,0.0025,0.0004,0.0006,0.0003,< LOD,0.0003,0.0089,0.0006,0.0424,0.0007,0.0086,0.0005,< LOD,0.0019,< LOD,0.0018,< LOD,0.0014,0.0074,0.0063,0.1572,0.0243,< LOD,0.0009,< LOD,0.0005,< LOD,0.0011,Passed
5,T5R2,0,4829,1/30/2006 18:47,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.9254,0.5379,7.3615,0.1487,26.454,0.0786,0.0104,0.0038,1.8477,0.0217,1.5287,0.0156,1.0574,0.01,0.064,0.0035,< LOD,0.0004,0.0013,0.0009,0.0278,0.0015,1.5201,0.0151,< LOD,0.0009,0.0008,0.0007,0.0017,0.0006,0.0032,0.0005,< LOD,0.0003,< LOD,0.0003,0.0114,0.0008,0.0432,0.0008,0.0081,0.0005,< LOD,0.002,< LOD,0.0019,0.0024,0.0014,< LOD,0.0065,0.1461,0.0271,< LOD,0.0009,< LOD,0.0005,0.0015,0.0012,Passed
6,T5R2,0,4830,1/30/2006 18:49,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.9111,0.6125,5.7304,0.1391,24.5471,0.0776,0.0191,0.0038,1.3713,0.0197,1.4533,0.015,1.4647,0.0117,0.0364,0.0033,< LOD,0.0005,< LOD,0.0009,0.025,0.0015,1.3215,0.0141,< LOD,0.001,< LOD,0.0006,0.0008,0.0005,0.0033,0.0006,0.0007,0.0003,< LOD,0.0003,0.013,0.0008,0.0449,0.0009,0.0111,0.0006,< LOD,0.0021,< LOD,0.0021,< LOD,0.0015,< LOD,0.0061,0.1356,0.0258,< LOD,0.0009,< LOD,0.0006,< LOD,0.0013,Passed
,,1,4831,1/30/2006 18:50,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,51,,0,,0,,0,3.4902,0.9356,1.2724,0.0839,17.5705,0.05,< LOD,0.0028,0.3495,0.0157,0.5849,0.0108,0.2575,0.0063,< LOD,0.002,< LOD,0.0005,< LOD,0.0009,< LOD,0.0009,0.6288,0.0093,< LOD,0.0012,0.0006,0.0005,< LOD,0.0005,0.0018,0.0005,< LOD,0.0004,< LOD,0.0004,0.0092,0.0008,0.0367,0.0011,0.0086,0.0008,< LOD,0.0029,< LOD,0.0027,0.002,0.0017,< LOD,0.005,0.0847,0.0223,< LOD,0.0008,< LOD,0.0008,0.0026,0.0019,Passed
6,T5R2,0,4832,1/30/2006 18:52,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0511,0.6785,4.6067,0.1156,22.2831,0.0632,0.0129,0.0033,0.4534,0.0134,0.9032,0.0117,1.1487,0.0103,< LOD,0.0028,< LOD,0.0005,0.0013,0.0009,0.0141,0.0012,1.8076,0.0163,< LOD,0.001,0.0009,0.0007,0.002,0.0006,0.0038,0.0007,0.0004,0.0003,< LOD,0.0003,0.0147,0.0009,0.0354,0.0007,0.009,0.0005,< LOD,0.002,< LOD,0.002,< LOD,0.0013,< LOD,0.0068,0.1614,0.0294,< LOD,0.001,< LOD,0.0005,0.0018,0.0013,Passed
7,T5R2,1,4833,1/30/2006 18:53,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,3.3093,0.8004,0.9528,0.0548,15.8507,0.0248,< LOD,0.0021,0.3204,0.0132,0.1743,0.0053,0.0931,0.0035,< LOD,0.0017,< LOD,0.0004,< LOD,0.0006,< LOD,0.0006,0.5822,0.0088,< LOD,0.0034,0.0004,0.0004,0.0006,0.0004,0.0038,0.0006,0.0025,0.001,< LOD,0.0008,0.0037,0.0005,0.0162,0.0015,0.0504,0.002,< LOD,0.005,< LOD,0.0048,0.0053,0.0031,< LOD,0.0032,0.0164,0.0147,< LOD,0.0006,< LOD,0.0017,< LOD,0.0038,Passed
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,T5R2,0,4835,1/30/2006 18:55,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.1471,0.44,7.6867,0.1242,28.2729,0.0679,0.0238,0.0041,0.2693,0.0104,1.8492,0.017,0.5563,0.0077,0.1185,0.0039,0.0047,0.0004,0.0026,0.001,0.0333,0.0018,2.5016,0.0187,0.0027,0.0013,0.0015,0.0008,0.0024,0.0007,0.0087,0.0008,0.0009,0.0004,< LOD,0.0003,0.0112,0.0007,0.0143,0.0006,0.0506,0.0009,< LOD,0.0019,< LOD,0.0019,< LOD,0.0013,< LOD,0.0053,0.0804,0.02,< LOD,0.001,< LOD,0.0006,0.0033,0.0014,Passed
7,T5R2,0,4836,1/30/2006 18:57,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.3623,0.7165,3.1702,0.0943,21.3032,0.0569,0.0128,0.0033,0.1955,0.011,1.0092,0.0122,0.4626,0.0069,0.1514,0.0038,0.0055,0.0006,0.0038,0.0009,0.0234,0.0013,2.273,0.0178,< LOD,0.0016,0.001,0.0007,0.0018,0.0006,0.0064,0.0008,0.001,0.0004,< LOD,0.0004,0.0111,0.0008,0.0277,0.0008,0.045,0.001,< LOD,0.0023,< LOD,0.0023,0.0014,0.0014,< LOD,0.0054,0.0825,0.0225,< LOD,0.0009,< LOD,0.0007,0.0017,0.0016,Passed
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,T5R2,0,4838,1/30/2006 18:59,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0216,0.6214,4.2231,0.1081,23.9652,0.0669,0.0169,0.0035,0.3227,0.0118,1.829,0.0163,0.5627,0.0076,0.1413,0.0039,0.0047,0.0005,0.0033,0.0009,0.0325,0.0014,1.8259,0.016,< LOD,0.0018,< LOD,0.0007,0.0011,0.0005,0.0043,0.0006,0.0013,0.0005,< LOD,0.0004,0.0131,0.0008,0.022,0.0008,0.0355,0.001,< LOD,0.0026,< LOD,0.0026,< LOD,0.0017,< LOD,0.0049,0.1187,0.0211,< LOD,0.0008,< LOD,0.0008,< LOD,0.0018,Passed
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,T5R2,0,4841,1/30/2006 19:01,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,< LOD,0.4503,6.5046,0.1304,27.958,0.08,0.0269,0.0042,0.1524,0.0089,1.5926,0.0158,1.1477,0.0104,0.1887,0.0045,0.003,0.0004,< LOD,0.0009,0.0344,0.0017,2.9122,0.0207,< LOD,0.0012,0.0016,0.0008,0.0022,0.0006,0.0061,0.0007,0.0009,0.0003,< LOD,0.0003,0.0119,0.0008,0.0236,0.0006,0.0314,0.0007,0.0019,0.0018,< LOD,0.0019,0.002,0.0013,< LOD,0.0067,0.1571,0.0266,< LOD,0.001,< LOD,0.0005,0.0016,0.0011,Passed
9,T5R2,0,4842,1/30/2006 19:03,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.8096,0.5218,6.6453,0.1073,26.0946,0.0568,0.0093,0.0032,0.1793,0.0093,1.148,0.0127,0.5233,0.0069,0.0453,0.0027,0.0025,0.0004,0.0087,0.0008,0.0102,0.001,1.074,0.012,< LOD,0.0017,< LOD,0.0005,0.0006,0.0004,0.0028,0.0005,0.0013,0.0005,< LOD,0.0004,0.0099,0.0006,0.0264,0.001,0.0157,0.0009,< LOD,0.0031,< LOD,0.0029,0.0023,0.0022,< LOD,0.0045,0.0723,0.0185,< LOD,0.0006,< LOD,0.0008,< LOD,0.0019,Passed
9,T5R2,0,4843,1/30/2006 19:04,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.2533,0.7326,3.0756,0.1034,22.2735,0.066,0.0147,0.0033,0.1966,0.0105,0.8268,0.0112,0.4828,0.0069,0.1098,0.0033,0.0072,0.0005,0.001,0.0008,0.0237,0.0013,1.1995,0.0129,< LOD,0.0013,0.0007,0.0006,0.0009,0.0005,0.0036,0.0006,0.0008,0.0004,< LOD,0.0003,0.0054,0.0007,0.0129,0.0007,0.0116,0.0007,< LOD,0.0025,< LOD,0.0024,< LOD,0.0015,< LOD,0.0054,0.0358,0.0224,< LOD,0.0008,< LOD,0.0007,< LOD,0.0016,Passed
,CAL,0,4844,1/1/2006 12:02,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.1769,0.0753,8.0332,0.1753,37.3341,0.1251,0.0159,0.0042,0.1029,0.0046,3.9735,0.0253,0.5744,0.0074,0.1522,0.0041,0.0012,0.0001,0.0036,0.0007,0.1018,0.0022,1.6556,0.0152,< LOD,0.0012,0.0048,0.001,0.0175,0.001,0.0516,0.0012,0.0056,0.001,< LOD,0.0004,0.0118,0.0005,0.0149,0.0006,0.0228,0.0007,< LOD,0.0022,< LOD,0.0021,< LOD,0.0015,0.0145,0.0051,0.1024,0.0155,< LOD,0.0009,< LOD,0.0007,0.0881,0.0025,Passed
,CAL,0,4845,1/1/2006 12:05,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.1442,0.1072,7.6373,0.1732,36.8507,0.1243,0.0137,0.0042,0.1033,0.0048,3.9843,0.0253,0.5677,0.0074,0.1429,0.0041,0.0014,0.0001,0.0032,0.0007,0.0996,0.0021,1.5988,0.015,< LOD,0.0012,0.005,0.001,0.0176,0.001,0.0522,0.0013,0.0073,0.001,< LOD,0.0004,0.0116,0.0005,0.0146,0.0006,0.0244,0.0007,< LOD,0.0021,< LOD,0.0021,0.0017,0.0015,0.015,0.0051,0.1003,0.0159,< LOD,0.0009,< LOD,0.0007,0.0855,0.0024,Passed
,CAL,0,4846,1/1/2006 12:12,Supervisor,mna288,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,0.5561,0.2681,5.9964,0.1331,33.3582,0.101,0.0109,0.0041,0.0785,0.0061,4.3448,0.0257,0.6138,0.008,0.1573,0.0044,0.003,0.0003,0.0057,0.0009,0.1108,0.0023,1.841,0.0163,0.0012,0.0011,0.006,0.0011,0.0221,0.0012,0.0753,0.0017,0.0076,0.001,< LOD,0.0003,0.0173,0.0007,0.0146,0.0006,0.0251,0.0007,< LOD,0.002,< LOD,0.002,0.0023,0.0013,0.0267,0.0058,0.1152,0.0193,< LOD,0.001,< LOD,0.0007,0.0892,0.0024,Passed
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,T6R3,0,4848,1/30/2006 20:41,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.4116,0.747,1.6587,0.0881,20.8499,0.0635,0.0044,0.0027,< LOD,0.0072,0.8754,0.0112,0.5866,0.0075,< LOD,0.0022,< LOD,0.0005,< LOD,0.0008,0.0073,0.001,0.664,0.0096,< LOD,0.0013,< LOD,0.0005,< LOD,0.0004,0.0016,0.0005,< LOD,0.0004,< LOD,0.0004,0.0072,0.0007,0.036,0.0011,0.0066,0.0008,< LOD,0.0029,< LOD,0.0028,0.0021,0.0018,< LOD,0.0047,0.0745,0.0205,< LOD,0.0008,< LOD,0.0009,< LOD,0.0019,Passed
1,T6R3,0,4849,1/30/2006 20:42,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.1115,0.7387,2.1876,0.0968,21.5921,0.0668,0.0075,0.0028,< LOD,0.007,1.0647,0.0124,0.6966,0.0082,0.0037,0.0026,< LOD,0.0005,0.0041,0.0009,0.0036,0.001,0.7752,0.0104,< LOD,0.0012,0.0008,0.0006,0.0006,0.0005,0.0017,0.0005,< LOD,0.0004,< LOD,0.0003,0.0109,0.0008,0.0364,0.001,0.0066,0.0007,< LOD,0.0026,< LOD,0.0025,< LOD,0.0016,< LOD,0.0053,0.0824,0.0222,< LOD,0.0008,< LOD,0.0007,0.0019,0.0017,Passed
2,T6R3,0,4850,1/30/2006 20:43,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.6521,0.7632,1.3364,0.075,18.7228,0.0501,0.006,0.0026,< LOD,0.0074,0.7601,0.0103,0.4424,0.0067,< LOD,0.0021,< LOD,0.0005,< LOD,0.0008,0.0039,0.0009,0.6752,0.0096,< LOD,0.0014,0.0013,0.0006,< LOD,0.0004,0.0024,0.0005,0.0006,0.0004,< LOD,0.0004,0.007,0.0007,0.0314,0.0011,0.0065,0.0008,< LOD,0.003,< LOD,0.0028,< LOD,0.0018,< LOD,0.0045,0.0788,0.0198,< LOD,0.0008,< LOD,0.0009,< LOD,0.0019,Passed
2,T6R3,0,4851,1/30/2006 20:45,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.2768,0.7111,2.1123,0.0828,20.5112,0.0551,< LOD,0.0026,< LOD,0.0068,1.0257,0.0119,0.394,0.0063,< LOD,0.0022,0.0011,0.0005,< LOD,0.0008,0.001,0.0009,0.3338,0.0067,< LOD,0.0013,< LOD,0.0005,< LOD,0.0004,0.0011,0.0004,< LOD,0.0005,< LOD,0.0005,0.0047,0.0006,0.0325,0.0012,0.0075,0.0009,< LOD,0.0035,< LOD,0.0033,< LOD,0.0022,< LOD,0.0042,0.0482,0.0179,< LOD,0.0007,< LOD,0.001,< LOD,0.0023,Passed
3,T6R3,0,4852,1/30/2006 20:46,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6659,0.6511,3.538,0.1109,23.8661,0.0731,0.0115,0.0032,0.028,0.0076,1.2405,0.0134,0.7395,0.0083,0.0166,0.0027,0.0008,0.0005,0.0027,0.0009,0.0125,0.0012,0.6531,0.0095,< LOD,0.001,< LOD,0.0005,0.0007,0.0004,0.002,0.0005,< LOD,0.0004,< LOD,0.0003,0.0076,0.0007,0.0322,0.0009,0.006,0.0006,< LOD,0.0025,< LOD,0.0024,< LOD,0.0016,< LOD,0.0049,0.087,0.0201,< LOD,0.0008,< LOD,0.0007,0.002,0.0016,Passed
3,T6R3,0,4853,1/30/2006 20:47,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6754,0.6295,3.3745,0.1089,24.9736,0.0782,0.013,0.0032,0.0136,0.007,0.9004,0.0119,0.8388,0.0088,0.0331,0.003,< LOD,0.0005,< LOD,0.0009,0.0102,0.0012,0.8939,0.0112,< LOD,0.0009,< LOD,0.0006,0.0008,0.0005,0.0024,0.0005,< LOD,0.0003,< LOD,0.0003,0.007,0.0007,0.0358,0.0008,0.0073,0.0006,< LOD,0.0022,< LOD,0.0021,< LOD,0.0014,< LOD,0.0059,0.0888,0.0241,< LOD,0.0009,< LOD,0.0006,0.0018,0.0014,Passed
4,T6R3,0,4854,1/30/2006 20:49,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.5369,0.6747,2.8418,0.1107,23.6379,0.078,0.0074,0.0033,0.9745,0.0173,0.772,0.0111,1.0419,0.0098,< LOD,0.0027,< LOD,0.0005,< LOD,0.0008,0.032,0.0014,0.9385,0.0117,< LOD,0.0009,0.0018,0.0007,0.001,0.0005,0.0025,0.0005,< LOD,0.0003,< LOD,0.0003,0.0071,0.0008,0.0272,0.0007,0.0066,0.0005,< LOD,0.0021,< LOD,0.0021,< LOD,0.0014,< LOD,0.0063,0.1319,0.027,< LOD,0.0009,< LOD,0.0006,0.0013,0.0013,Passed
4,T6R3,0,4855,1/30/2006 20:50,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.6326,0.6802,3.4115,0.1109,23.96,0.0755,0.0098,0.0034,0.9469,0.017,0.791,0.0112,1.1171,0.0101,0.0212,0.0029,0.0006,0.0005,0.0022,0.0009,0.0129,0.0012,0.8073,0.0108,< LOD,0.001,0.0009,0.0006,0.0011,0.0005,0.0019,0.0005,0.0005,0.0004,< LOD,0.0003,0.0059,0.0007,0.0247,0.0008,0.0074,0.0006,< LOD,0.0024,< LOD,0.0023,0.0024,0.0016,0.0063,0.0055,0.098,0.0244,< LOD,0.0008,< LOD,0.0006,< LOD,0.0015,Passed
5,T6R3,0,4856,1/30/2006 20:52,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.3501,0.5952,4.1218,0.1074,25.3452,0.073,< LOD,0.0032,0.8558,0.0157,1.0876,0.0127,0.7089,0.0081,< LOD,0.0028,< LOD,0.0004,< LOD,0.0008,0.0231,0.0013,1.0443,0.0123,< LOD,0.0007,0.0011,0.0007,0.0012,0.0005,0.0024,0.0005,< LOD,0.0003,< LOD,0.0003,0.0126,0.0009,0.0301,0.0007,0.0063,0.0005,< LOD,0.0019,< LOD,0.0018,0.0014,0.0012,< LOD,0.0068,0.15,0.0288,< LOD,0.001,< LOD,0.0005,0.0017,0.0012,Passed
5,T6R3,0,4857,1/30/2006 20:53,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,1.7341,0.7018,3.3508,0.1074,21.756,0.0642,0.0047,0.0029,1.0019,0.0181,0.7929,0.011,0.6574,0.008,0.0399,0.0028,0.0027,0.0005,< LOD,0.0009,0.0071,0.0011,0.7034,0.01,< LOD,0.0011,< LOD,0.0006,0.0007,0.0005,0.0022,0.0005,< LOD,0.0004,< LOD,0.0003,0.009,0.0007,0.0285,0.0009,0.0059,0.0007,< LOD,0.0027,< LOD,0.0026,< LOD,0.0017,< LOD,0.0052,0.0541,0.0219,< LOD,0.0008,< LOD,0.0007,0.0017,0.0016,Passed
6,T6R3,0,4858,1/30/2006 20:54,Supervisor,ah3745,topside-cyanobacteria,t28,b4,soil,Soil,SoilNCDual,60,,0,,0,,0,2.0472,0.5995,4.8114,0.1134,25.2485,0.0695,0.0036,0.0029,0.7018,0.0143,1.8326,0.016,0.4389,0.0066,< LOD,0.0021,0.003,0.0004,0.0008,0.0007,0.0022,0.001,0.3011,0.0064,< LOD,0.0011,< LOD,0.0005,< LOD,0.0003,0.0011,0.0003,< LOD,0.0005,< LOD,0.0005,0.0076,0.0006,0.0237,0.001,0.0067,0.0008,< LOD,0.0033,< LOD,0.0031,< LOD,0.0023,< LOD,0.0042,0.0409,0.0174,< LOD,0.0007,< LOD,0.0009,< LOD,0.002,Passed
